   106 3.000E+01 4.413E+00  (   4)   4.324E-03   1.184E-06  <  2348- 1|  10> [   0 -   0]
   106 3.000E+01 2.507E-01  (  -8)   8.346E-04   1.213E-04  <  2272- 1|  10> [   0 -   0]
   107 3.000E+01 4.533E+00  (   4)   4.499E-03   2.462E-06  <  2348- 1|   9> [   0 -   0]
   107 3.100E+01 2.809E-01  (  -7)   3.853E-04   8.284E-07  <  2272- 1|   9> [   0 -   0]
   108 3.100E+01 4.420E+00  (   4)   4.411E-03   2.657E-06  <  2348- 1|   9> [   0 -   0]
   108 3.100E+01 2.550E-01  (  -8)   3.809E-04   9.694E-07  <  2272- 1|   9> [   0 -   0]
   109 3.100E+01 4.376E+00  (   4)   4.324E-03   7.103E-05  <  2348- 1|   9> [   0 -   0]
   109 3.100E+01 2.512E-01  (  -8)   4.043E-04   1.478E-06  <  2302- 1|   9> [   0 -   0]
   110 3.100E+01 4.383E+00  (   4)   4.318E-03   1.361E-06  <  2348- 1|   9> [   0 -   0]
   110 3.100E+01 2.520E-01  (  -8)   3.867E-04   6.728E-07  <  2302- 1|  10> [   0 -   0]
   111 3.200E+01 4.343E+00  (   4)   4.275E-03   2.555E-06  <  2348- 1|   9> [   0 -   0]
   111 3.200E+01 2.409E-01  (  -8)   3.770E-04   9.587E-07  <  3466- 1|   9> [   0 -   0]
   112 3.200E+01 4.318E+00  (   4)   4.259E-03   1.932E-05  <  2348- 1|   9> [   0 -   0]
   112 3.200E+01 2.436E-01  (  -8)   3.796E-04   8.284E-07  <  2302- 1|  10> [   0 -   0]
   113 3.200E+01 4.286E+00  (   4)   4.243E-03   2.436E-06  <  2348- 1|   9> [   0 -   0]
   113 3.200E+01 2.349E-01  (  -8)   3.741E-04   9.607E-07  <  3466- 1|  10> [   0 -   0]
   114 3.200E+01 4.266E+00  (   4)   4.205E-03   2.618E-06  <  3252- 1|   9> [   0 -   0]
   114 3.300E+01 2.333E-01  (  -8)   3.688E-04   1.068E-06  <  2302- 1|  10> [   0 -   0]
   115 3.300E+01 4.250E+00  (   4)   4.315E-03   9.187E-05  <  3252- 1|   9> [   0 -   0]
   115 3.300E+01 2.451E-01  (  -8)   3.915E-04   8.554E-07  <  2302- 1|  10> [   0 -   0]
   116 3.300E+01 4.285E+00  (   4)   4.346E-03   1.160E-06  <  3252- 1|   9> [   0 -   0]
   116 3.300E+01 2.397E-01  (  -8)   3.842E-04   6.971E-07  <  3466- 1|   9> [   0 -   0]
   117 3.300E+01 4.250E+00  (   4)   4.295E-03   3.080E-06  <  3252- 1|   9> [   0 -   0]
   117 3.300E+01 2.339E-01  (  -8)   3.807E-04   1.100E-06  <  2302- 1|  10> [   0 -   0]
   118 3.400E+01 4.226E+00  (   4)   4.157E-03   5.214E-05  <  3900- 1|   9> [   0 -   0]
   118 3.400E+01 2.378E-01  (  -8)   3.920E-04   8.520E-07  <  3466- 1|  10> [   0 -   0]
   119 3.400E+01 4.235E+00  (   4)   4.154E-03   2.658E-06  <  3900- 1|   9> [   0 -   0]
   119 3.400E+01 2.354E-01  (  -8)   3.837E-04   1.065E-06  <  2302- 1|  10> [   0 -   0]
   120 3.400E+01 4.211E+00  (   4)   4.086E-03   2.737E-05  <  3900- 1|   9> [   0 -   0]
   120 3.400E+01 2.351E-01  (  -8)   3.858E-04   9.527E-07  <  3466- 1|   9> [   0 -   0]
   121 3.400E+01 4.195E+00  (   4)   4.084E-03   2.433E-06  <  3900- 1|   9> [   0 -   0]
   121 3.400E+01 2.371E-01  (  -8)   3.812E-04   1.010E-06  <  2302- 1|   9> [   0 -   0]
   122 3.500E+01 4.172E+00  (   3)   4.103E-03   2.407E-06  <  3900- 1|   9> [   0 -   0]
   122 3.500E+01 1.748E-01  (  -9)   2.694E-04   1.034E-06  <  2316- 1|  11> [   0 -   0]
   123 3.500E+01 4.156E+00  (   3)   4.097E-03   1.526E-05  <  3900- 1|   9> [   0 -   0]
   123 3.500E+01 1.732E-01  (  -9)   2.697E-04   8.393E-07  <  2302- 1|  11> [   0 -   0]
   124 3.500E+01 4.145E+00  (   3)   4.089E-03   1.079E-06  <  3900- 1|   9> [   0 -   0]
